Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1672215,ROUND,0.5,SI2,I,VG,EX,VG,N,5.10-5.15×3.03,"1,539.81"
1672214,ROUND,0.5,SI2,I,EX,EX,EX,N,5.06-5.09×3.17,"1,539.81"
1666886,ROUND,0.5,SI2,I,GD,F,GD,N,4.84-4.91×3.22,"1,539.81"
1787357,ROUND,0.4,VS2,G,EX,EX,EX,F,4.66-4.69×2.95,"1,539.93"
1787353,ROUND,0.4,VS2,G,EX,EX,VG,N,4.66-4.72×2.94,"1,539.93"
1787352,ROUND,0.4,VS2,G,EX,VG,EX,N,4.69-4.71×2.94,"1,539.93"
1783440,ROUND,0.5,SI2,I,GD,VG,FR,N,5.06-5.11×3.08,"1,540.45"
1788788,ROUND,0.4,VS2,G,EX,VG,VG,N,4.70-4.75×2.89,"1,540.60"
1790614,ROUND,0.4,SI1,D,VG,EX,VG,N,4.76-4.81×2.85,"1,540.60"
1665333,ROUND,0.5,VS1,L,EX,EX,EX,F,5.13-5.16×3.14,"1,536.22"
1787098,ROUND,0.5,VS2,I,F,EX,GD,N,4.85-4.91×3.27,"1,536.29"
1630376,ROUND,0.5,VVS2,K,EX,EX,VG,F,5.11-5.13×3.14,"1,536.39"
1658476,ROUND,0.6,VS1,M,EX,EX,EX,N,5.38-5.41×3.37,"1,536.74"
1798125,ROUND,0.4,VS1,I,EX,EX,EX,N,4.78-4.80×2.87,"1,533.86"
1789577,ROUND,0.4,SI1,F,EX,EX,EX,N,4.69-4.71×2.95,"1,533.95"
1790625,ROUND,0.4,SI1,F,EX,EX,EX,N,4.69-4.71×2.94,"1,533.95"
1786294,ROUND,0.4,VVS2,I,EX,EX,EX,N,4.71-4.74×2.95,"1,533.95"
1659644,ROUND,0.59,VS1,L,EX,EX,EX,ST,5.38-5.40×3.30,"1,534.37"
1606335,ROUND,0.5,VS2,K,EX,EX,EX,N,5.19-5.21×3.07,"1,534.49"
1631678,ROUND,0.5,I1,G,EX,EX,EX,N,5.07-5.09×3.14,"1,534.52"
1627801,ROUND,0.5,SI1,K,EX,EX,EX,N,5.06-5.09×3.17,"1,534.52"
1772037,ROUND,0.5,VS2,J,VG,VG,VG,N,4.96-5.00×3.20,"1,534.52"
1743599,ROUND,0.4,VS1,G,EX,EX,VG,N,4.68-4.73×2.91,"1,534.57"
1746813,ROUND,0.35,VVS1,D,EX,EX,EX,N,4.46-4.49×2.80,"1,534.72"
1791553,ROUND,0.3,IF,D,EX,EX,VG,N,4.34-4.36×2.63,"1,535.06"
1637197,ROUND,0.75,SI2,M,EX,EX,EX,N,5.77-5.80×3.63,"1,535.11"
1784365,ROUND,0.5,VS1,K,VG,VG,VG,F,5.00-5.03×3.14,"1,535.38"
1672964,ROUND,0.5,VS1,FANCY,VG,EX,GD,N,4.87-4.96×3.19,"1,532.76"
1672816,ROUND,0.5,SI1,I,VG,EX,VG,M,5.01-5.04×3.18,"1,532.76"
1668852,ROUND,0.5,SI1,I,VG,VG,GD,F,4.96-5.01×3.20,"1,532.76"
1660958,ROUND,0.5,SI1,I,GD,VG,VG,M,4.95-5.00×3.25,"1,532.76"
1670581,ROUND,0.5,VS2,K,EX,EX,VG,N,5.05-5.12×3.17,"1,532.76"
1773099,ROUND,0.5,SI2,F,F,EX,GD,N,4.75-4.85×3.26,"1,533.05"
1665210,ROUND,0.5,VVS1,K,VG,VG,VG,N,5.10-5.14×3.07,"1,528.47"
1788817,ROUND,0.34,VVS1,E,VG,EX,VG,N,4.55-4.57×2.74,"1,528.57"
1756992,ROUND,0.4,VS2,G,EX,EX,VG,N,4.69-4.72×2.90,"1,529.11"
1686032,ROUND,0.66,I1,F,EX,EX,EX,F,5.68-5.71×3.38,"1,529.25"
1647078,ROUND,0.51,SI1,K,EX,EX,EX,F,5.09-5.11×3.20,"1,529.30"
1738827,ROUND,0.5,SI2,J,VG,EX,VG,N,4.97-5.03×3.21,"1,529.59"
1762517,ROUND,0.5,SI1,K,EX,VG,EX,N,5.03-5.07×3.17,"1,529.60"
1771970,ROUND,0.5,VVS2,L,EX,EX,EX,F,5.07-5.09×3.18,"1,529.60"
1743508,ROUND,0.5,VS2,J,GD,EX,VG,F,5.15-5.19×3.03,"1,526.21"
1778158,ROUND,0.4,VS1,F,VG,EX,GD,N,4.59-4.66×2.97,"1,526.49"
1603754,ROUND,0.51,SI1,K,EX,EX,EX,N,5.16-5.20×3.14,"1,526.62"
1795414,ROUND,0.56,SI2,J,EX,EX,EX,F,5.28-5.31×3.25,"1,526.70"
1788504,ROUND,0.55,VVS2,L,EX,EX,EX,ST,5.25-5.28×3.25,"1,526.90"
1793981,ROUND,0.35,VVS1,G,EX,EX,EX,N,4.50-4.53×2.84,"1,526.92"
1752594,ROUND,0.5,SI1,J,VG,VG,GD,N,5.18-5.24×3.03,"1,527.02"
1755316,ROUND,0.5,SI1,J,VG,VG,GD,N,4.95-5.01×3.16,"1,527.02"
1657267,ROUND,0.52,VS2,L,EX,EX,EX,N,5.15-5.18×3.17,"1,530.03"
1667752,ROUND,0.5,VS1,J,F,VG,GD,N,4.77-4.86×3.23,"1,530.17"
1734663,ROUND,0.5,SI1,I,VG,EX,GD,F,4.98-5.07×3.15,"1,530.31"
1774979,ROUND,0.46,SI2,F,EX,VG,VG,N,4.95-4.99×3.06,"1,530.53"
1790668,ROUND,0.34,VVS1,D,EX,EX,EX,N,4.45-4.47×2.78,"1,530.87"
1791536,ROUND,0.4,VS2,F,VG,VG,VG,N,4.60-4.65×2.95,"1,537.92"
1781992,ROUND,0.53,IF,L,EX,EX,EX,F,5.19-5.21×3.23,"1,532.04"
1635580,ROUND,0.5,SI1,K,EX,EX,EX,F,5.02-5.06×3.18,"1,532.05"
1770845,ROUND,0.46,SI1,H,EX,VG,VG,N,4.94-4.97×3.08,"1,532.20"
1779452,ROUND,0.37,VVS1,D,EX,EX,EX,ST,4.68-4.71×2.81,"1,532.39"
1800517,ROUND,0.5,SI2,J,EX,EX,EX,F,5.11-5.14×3.13,"1,538.81"
1791566,ROUND,0.33,VVS2,D,EX,EX,EX,N,4.51-4.53×2.70,"1,538.85"
1799345,ROUND,0.5,SI2,I,GD,VG,GD,F,4.83-4.90×3.23,"1,538.90"
1630900,ROUND,0.5,SI1,K,EX,EX,EX,N,5.04-5.07×3.18,"1,538.95"
1769205,ROUND,0.4,VS1,F,VG,EX,VG,N,4.63-4.67×2.89,"1,539.35"
1790579,ROUND,0.4,VS1,F,VG,EX,VG,F,4.63-4.69×2.93,"1,539.35"
1786298,ROUND,0.4,VS1,F,EX,EX,VG,N,4.66-4.70×2.94,"1,539.35"
1671709,ROUND,0.5,SI2,I,EX,EX,EX,F,5.08-5.11×3.18,"1,539.81"
1784619,ROUND,0.4,VS1,G,VG,VG,VG,N,4.60-4.64×2.96,"1,537.39"
1763125,ROUND,0.5,SI1,FANCY,EX,EX,EX,ST,5.06-5.10×3.16,"1,537.90"
1780809,ROUND,0.51,VS2,K,VG,EX,VG,N,4.95-5.01×3.21,"1,538.75"
1668929,ROUND,0.56,SI2,I,EX,EX,EX,N,5.33-5.36×3.24,"1,975.35"
1629047,ROUND,0.5,SI2,F,EX,EX,EX,N,5.08-5.11×3.14,"1,975.38"
1637843,ROUND,0.5,SI2,G,EX,EX,EX,N,5.03-5.06×3.18,"1,975.38"
1632378,ROUND,0.5,SI1,I,EX,EX,EX,N,5.13-5.16×3.08,"1,975.38"
1653525,ROUND,0.5,SI1,I,EX,EX,EX,N,5.11-5.14×3.14,"1,975.38"
1672163,ROUND,0.5,SI1,G,EX,EX,VG,ST,5.02-5.05×3.17,"1,975.49"
1755262,ROUND,0.5,SI1,E,VG,VG,GD,N,4.96-5.02×3.17,"1,975.61"
1795355,ROUND,0.5,SI1,I,VG,EX,VG,N,4.96-5.00×3.18,"1,975.64"
1795347,ROUND,0.5,SI1,I,VG,EX,EX,N,4.96-4.98×3.20,"1,975.64"
1620618,ROUND,0.5,VS2,F,VG,VG,GD,F,4.88-4.96×3.16,"1,997.22"
1635067,ROUND,0.5,VVS1,J,EX,EX,EX,N,5.09-5.11×3.16,"1,997.22"
1662746,ROUND,0.5,VS2,H,GD,EX,GD,F,4.80-4.89×3.21,"1,997.25"
1773092,ROUND,0.5,SI2,E,EX,EX,EX,M,5.04-5.08×3.18,"1,997.75"
1663836,ROUND,0.55,VS2,J,EX,EX,EX,F,5.22-5.25×3.29,"1,997.77"
1637459,ROUND,0.5,VS1,J,EX,EX,EX,F,5.15-5.17×3.10,"1,997.86"
1630321,ROUND,0.5,VVS1,J,EX,EX,EX,N,5.06-5.09×3.12,"1,997.91"
1662841,ROUND,0.5,SI1,H,VG,EX,VG,M,5.00-5.05×3.16,"1,973.74"
1653512,ROUND,0.5,SI1,H,EX,EX,VG,ST,5.00-5.07×3.15,"1,973.74"
1639142,ROUND,0.5,SI1,F,VG,EX,GD,N,5.02-5.08×3.17,"1,973.83"
1655987,ROUND,0.5,SI1,F,EX,EX,VG,M,5.08-5.11×3.18,"1,973.83"
1795359,ROUND,0.65,SI1,J,EX,EX,EX,M,5.47-5.50×3.48,"1,973.87"
1624615,ROUND,0.59,SI2,G,EX,EX,EX,F,5.35-5.39×3.36,"1,973.90"
1746667,ROUND,0.5,SI1,I,EX,EX,EX,N,5.08-5.10×3.09,"2,018.05"
1746673,ROUND,0.5,SI1,I,EX,EX,EX,N,5.14-5.18×3.11,"2,018.05"
1747587,ROUND,0.5,SI1,I,EX,EX,EX,N,5.11-5.13×3.15,"2,018.05"
1745697,ROUND,0.5,SI1,I,EX,EX,EX,N,5.07-5.09×3.14,"2,018.05"
1799273,ROUND,0.5,SI1,I,EX,EX,EX,F,5.07-5.09×3.18,"2,018.71"
1744682,ROUND,0.51,VS1,J,EX,EX,EX,N,5.12-5.15×3.22,"2,018.71"
1607589,ROUND,0.5,VVS2,E,GD,EX,FR,N,4.93-5.00×3.20,"2,018.80"
1769178,ROUND,0.43,IF,E,EX,EX,EX,M,4.90-4.93×2.95,"1,963.14"
1789522,ROUND,0.5,SI2,D,GD,EX,VG,N,5.01-5.07×3.05,"1,963.17"
1649780,ROUND,0.5,SI1,I,EX,EX,EX,N,5.07-5.10×3.19,"1,963.28"
1649784,ROUND,0.5,SI1,I,EX,EX,EX,N,5.04-5.07×3.16,"1,963.28"
1662896,ROUND,0.6,SI2,F,EX,EX,EX,N,5.50-5.53×3.29,"1,963.33"
1663938,ROUND,0.5,SI2,E,VG,EX,VG,N,5.11-5.16×3.08,"1,963.37"
1659882,ROUND,0.5,SI2,E,VG,VG,VG,N,5.03-5.07×3.14,"1,963.37"
1751188,ROUND,0.5,SI1,D,VG,EX,GD,N,5.13-5.16×3.08,"2,014.75"
1726552,ROUND,0.75,VS2,M,EX,EX,EX,N,5.75-5.79×3.63,"2,014.90"
1637775,ROUND,0.51,SI1,I,EX,EX,EX,N,5.14-5.17×3.17,"2,015.03"
1648380,ROUND,0.5,VS2,F,GD,EX,GD,F,4.87-4.97×3.16,"2,015.29"
1754726,ROUND,0.51,SI1,I,EX,EX,EX,N,5.12-5.14×3.17,"2,015.34"
1780794,ROUND,0.5,VS2,I,EX,EX,VG,M,5.11-5.14×3.09,"2,015.41"
1783300,ROUND,0.5,VS2,I,VG,VG,GD,N,4.96-5.03×3.13,"2,015.41"
1760254,ROUND,0.5,SI1,I,EX,EX,EX,N,5.06-5.09×3.17,"2,015.41"
1672798,ROUND,0.55,SI1,F,EX,EX,EX,ST,5.22-5.24×3.28,"2,016.74"
1697968,ROUND,0.7,I1,G,EX,EX,EX,N,5.64-5.68×3.51,"2,016.81"
1625864,ROUND,0.5,SI1,G,EX,EX,EX,F,5.06-5.08×3.16,"2,017.02"
1671241,ROUND,0.5,SI2,E,EX,EX,EX,M,5.04-5.07×3.17,"2,017.05"
1776070,ROUND,0.51,VS2,J,EX,EX,EX,N,5.10-5.13×3.17,"1,972.16"
1773069,ROUND,0.5,SI1,I,EX,EX,EX,F,5.03-5.06×3.14,"1,972.35"
1783437,ROUND,0.52,SI2,I,EX,EX,EX,N,5.16-5.18×3.24,"1,972.58"
1796524,ROUND,0.55,VVS2,K,EX,EX,EX,F,5.21-5.24×3.28,"1,973.02"
1639175,ROUND,0.5,SI1,H,EX,EX,VG,ST,5.02-5.06×3.18,"1,969.33"
1621840,ROUND,0.5,SI1,I,EX,EX,EX,N,5.06-5.08×3.18,"1,969.33"
1730294,ROUND,0.5,SI2,F,EX,EX,VG,N,5.11-5.14×3.09,"1,969.73"
1781013,ROUND,0.46,SI1,E,EX,EX,EX,N,5.01-5.03×2.99,"1,969.80"
1662340,ROUND,0.8,SI1,L,VG,EX,GD,F,5.81-5.88×3.73,"1,969.83"
1650736,ROUND,0.62,VVS1,L,EX,EX,EX,N,5.48-5.50×3.40,"1,969.85"
1746584,ROUND,0.5,SI1,E,VG,EX,GD,N,4.95-4.98×3.15,"1,969.86"
1632447,ROUND,0.5,SI2,H,EX,EX,EX,N,5.06-5.08×3.16,"1,950.45"
1627343,ROUND,0.5,VVS2,H,F,VG,VG,N,4.86-4.92×3.25,"1,950.57"
1798100,ROUND,0.5,SI1,F,GD,VG,GD,N,4.87-4.92×3.12,"1,951.16"
1795312,ROUND,0.5,SI1,F,GD,GD,GD,N,5.15-5.19×2.97,"1,951.16"
1756163,ROUND,0.5,SI2,E,EX,EX,VG,N,5.05-5.10×3.16,"1,960.60"
1788749,ROUND,0.5,SI2,F,EX,EX,EX,N,5.06-5.09×3.14,"1,960.60"
1790516,ROUND,0.5,SI2,F,EX,EX,EX,N,5.07-5.09×3.16,"1,960.60"
1787254,ROUND,0.5,SI2,F,VG,EX,GD,N,4.94-5.00×3.12,"1,960.60"
1761190,ROUND,0.5,SI1,F,EX,EX,VG,ST,5.05-5.08×3.15,"1,960.64"
1657380,ROUND,0.5,SI2,D,VG,EX,VG,N,5.07-5.13×3.08,"1,960.82"
1668741,ROUND,0.5,VS1,J,EX,EX,EX,N,5.12-5.15×3.14,"2,020.34"
1780577,ROUND,0.59,VVS2,J,VG,VG,GD,N,5.33-5.36×3.33,"2,020.34"
1790510,ROUND,0.5,SI2,E,VG,EX,VG,N,5.05-5.10×3.13,"2,020.46"
1790512,ROUND,0.5,SI2,E,VG,EX,VG,N,4.89-4.95×3.20,"2,020.46"
1741591,ROUND,0.5,SI1,F,VG,VG,GD,N,4.97-5.05×3.16,"2,020.58"
1755279,ROUND,0.5,SI1,F,EX,EX,EX,ST,5.11-5.14×3.11,"2,020.58"
1791517,ROUND,0.4,VVS1,D,EX,EX,EX,N,4.69-4.72×2.95,"2,020.70"
1637397,ROUND,0.5,VS1,G,F,VG,GD,N,4.81-4.85×3.25,"1,984.04"
1641665,ROUND,0.5,VS2,D,F,VG,GD,N,4.84-4.91×3.24,"1,984.06"
1665360,ROUND,0.5,VS2,D,F,EX,FR,N,4.81-4.90×3.23,"1,984.06"
1659875,ROUND,0.5,SI2,D,EX,EX,EX,F,5.10-5.13×3.17,"1,984.06"
1662542,ROUND,0.5,VS1,D,F,EX,GD,N,4.75-4.85×3.25,"1,984.20"
1772993,ROUND,0.5,VS2,I,EX,EX,VG,N,5.16-5.18×3.09,"1,984.23"
1748956,ROUND,0.5,SI2,E,EX,VG,VG,N,5.06-5.10×3.17,"1,984.26"
1776939,ROUND,0.5,SI1,F,GD,EX,VG,N,4.83-4.89×3.23,"1,985.18"
1653239,ROUND,0.72,VS1,M,EX,EX,EX,N,5.74-5.78×3.57,"1,985.46"
1757403,ROUND,0.72,VVS1,M,EX,VG,VG,N,5.72-5.74×3.53,"1,985.56"
1667947,ROUND,0.5,SI2,E,VG,VG,VG,N,5.04-5.09×3.13,"1,985.77"
1791498,ROUND,0.52,SI2,G,EX,EX,EX,N,5.25-5.26×3.13,"1,985.85"
1799302,ROUND,0.5,SI2,E,VG,EX,VG,N,5.13-5.19×3.05,"1,985.92"
1797748,ROUND,0.5,VVS1,J,EX,EX,EX,N,5.11-5.12×3.11,"1,985.92"
1769148,ROUND,0.5,SI2,F,VG,VG,VG,N,4.96-4.98×3.19,"1,985.94"
1645713,ROUND,0.5,VS1,F,F,EX,VG,N,4.80-4.87×3.24,"1,992.91"
1797624,ROUND,0.7,VVS1,N,EX,EX,EX,F,5.64-5.68×3.54,"1,993.12"
1799318,ROUND,0.5,SI2,F,EX,EX,VG,N,5.12-5.15×3.08,"1,993.46"
1762530,ROUND,0.5,SI2,F,VG,VG,VG,N,5.00-5.04×3.15,"1,993.46"
1799315,ROUND,0.5,SI2,F,EX,EX,EX,F,5.11-5.13×3.13,"1,993.46"
1773086,ROUND,0.5,SI2,D,EX,EX,EX,M,5.12-5.15×3.14,"1,984.99"
1788728,ROUND,0.5,SI1,I,EX,EX,EX,F,5.08-5.10×3.17,"1,985.09"
1787208,ROUND,0.5,SI1,I,EX,EX,EX,F,5.09-5.12×3.18,"1,985.09"
1787210,ROUND,0.5,SI1,I,EX,EX,VG,N,5.11-5.14×3.10,"1,985.09"
1790477,ROUND,0.5,SI1,I,EX,VG,VG,N,5.16-5.18×3.09,"1,985.09"
1789428,ROUND,0.5,VS1,J,EX,EX,EX,N,5.05-5.08×3.17,"1,985.09"
1786073,ROUND,0.5,VS1,J,EX,EX,EX,F,5.12-5.15×3.13,"1,985.09"
1788569,ROUND,0.5,VS1,J,EX,EX,EX,F,5.06-5.09×3.17,"1,985.09"
1788570,ROUND,0.5,VS1,J,EX,EX,EX,F,5.05-5.09×3.15,"1,985.09"
1608012,ROUND,0.5,SI1,D,EX,EX,EX,M,5.06-5.09×3.17,"1,985.15"
1799266,ROUND,0.55,SI1,I,EX,EX,EX,ST,5.23-5.25×3.27,"1,973.14"
1787149,ROUND,0.5,SI1,F,VG,EX,GD,N,5.11-5.16×3.09,"1,973.18"
1786220,ROUND,0.5,SI1,F,GD,VG,GD,N,4.85-4.94×3.24,"1,973.18"
1776990,ROUND,0.5,SI1,I,EX,EX,VG,N,5.00-5.07×3.17,"1,973.23"
1776987,ROUND,0.5,SI1,I,EX,EX,EX,F,5.05-5.08×3.17,"1,973.23"
1668452,ROUND,0.6,VS2,FANCY,EX,EX,EX,N,5.45-5.46×3.27,"1,973.48"
1672209,ROUND,0.5,SI2,H,EX,EX,VG,N,5.03-5.08×3.17,"1,973.69"
1758870,ROUND,0.65,SI1,K,EX,EX,EX,F,5.60-5.63×3.38,"1,973.70"
1671216,ROUND,0.5,SI1,H,VG,EX,VG,F,4.94-4.99×3.19,"1,973.74"
1653505,ROUND,0.5,SI1,H,EX,EX,EX,ST,5.04-5.08×3.16,"1,973.74"
1671690,ROUND,0.5,SI1,H,VG,EX,VG,M,5.01-5.05×3.16,"1,973.74"
1791384,ROUND,0.73,SI1,N,EX,EX,EX,F,5.72-5.76×3.58,"2,006.01"
1800492,ROUND,0.5,SI1,F,GD,EX,GD,F,5.00-5.08×3.06,"2,006.08"
1795313,ROUND,0.5,SI1,F,GD,EX,GD,N,4.82-4.89×3.19,"2,006.08"
1790479,ROUND,0.5,SI1,I,EX,EX,EX,F,5.03-5.05×3.16,"2,006.18"
1787214,ROUND,0.5,SI1,I,VG,EX,EX,N,4.91-4.94×3.19,"2,006.18"
1743431,ROUND,0.5,VS1,J,EX,EX,EX,N,5.14-5.16×3.12,"2,006.18"
1747453,ROUND,0.5,VS1,J,EX,EX,EX,N,5.07-5.10×3.18,"2,006.18"
1760022,ROUND,0.5,VS1,J,EX,EX,EX,N,5.05-5.08×3.15,"2,006.18"
1798946,ROUND,0.8,SI2,N,EX,EX,EX,M,5.91-5.94×3.70,"2,006.40"
1763395,ROUND,0.5,SI2,E,VG,VG,VG,N,4.91-4.97×3.19,"1,990.18"
1650863,ROUND,0.59,SI1,I,EX,EX,EX,N,5.37-5.40×3.32,"1,990.22"
1652264,ROUND,0.5,VS2,G,GD,EX,GD,M,5.10-5.15×3.04,"1,990.23"
1660964,ROUND,0.58,SI1,J,EX,EX,EX,N,5.29-5.31×3.31,"1,990.53"
1665173,ROUND,0.7,SI2,K,EX,EX,EX,ST,5.63-5.67×3.53,"1,990.74"
1762423,ROUND,0.5,VS2,I,VG,EX,VG,M,5.14-5.17×3.07,"1,990.82"
1764391,ROUND,0.5,SI1,I,EX,EX,VG,N,5.09-5.10×3.16,"1,991.02"
1769068,ROUND,0.5,SI1,E,GD,EX,GD,N,4.85-4.94×3.18,"1,965.55"
1770330,ROUND,0.5,SI1,E,VG,EX,GD,N,4.92-4.98×3.18,"1,965.55"
1741469,ROUND,0.5,VVS1,J,EX,EX,EX,F,5.07-5.09×3.19,"1,965.57"
1637704,ROUND,0.5,SI1,E,GD,EX,VG,N,4.85-4.91×3.23,"1,983.34"
1639073,ROUND,0.53,VS2,J,EX,EX,EX,N,5.17-5.20×3.20,"1,983.44"
1661858,ROUND,0.7,VS1,L,VG,EX,VG,F,5.48-5.56×3.58,"1,983.44"
1637122,ROUND,0.7,VS2,K,EX,EX,VG,F,5.59-5.66×3.54,"1,983.47"
1649791,ROUND,0.5,SI1,I,EX,EX,EX,N,5.05-5.08×3.17,"1,984.03"
1638916,ROUND,0.5,VS1,J,EX,EX,EX,F,5.06-5.09×3.12,"1,977.98"
210537-46,ROUND,1.0,SI2,N,EX,VG,VG,VSL,6.38-6.29×3.99,"1,978.02"
1615786,ROUND,0.5,VVS1,J,EX,EX,EX,N,5.05-5.08×3.17,"1,978.08"
1615785,ROUND,0.5,VVS1,J,EX,EX,EX,N,5.09-5.12×3.11,"1,978.08"
1655890,ROUND,0.5,VS2,H,GD,VG,VG,M,4.89-4.95×3.22,"1,978.20"
1666730,ROUND,0.5,VS2,H,GD,EX,GD,M,4.82-4.91×3.17,"1,978.20"
1672780,ROUND,0.5,VS2,H,F,EX,VG,N,4.83-4.86×3.28,"1,978.20"
1662780,ROUND,0.5,SI1,D,VG,VG,GD,F,5.15-5.21×3.08,"1,978.20"
1788801,ROUND,0.37,IF,D,EX,EX,EX,N,4.59-4.61×2.85,"1,978.97"
1786961,ROUND,0.53,VVS1,K,EX,EX,EX,N,5.16-5.20×3.20,"1,970.03"
1774931,ROUND,0.51,SI2,H,EX,EX,EX,F,5.08-5.11×3.19,"1,970.44"
1778102,ROUND,0.5,SI2,E,VG,EX,VG,N,4.96-5.00×3.16,"1,970.54"
1756170,ROUND,0.5,SI2,F,VG,EX,VG,F,4.99-5.05×3.16,"1,970.64"
1741066,ROUND,0.5,SI2,E,VG,EX,EX,N,5.05-5.06×3.16,"2,023.07"
1755998,ROUND,0.5,VS1,J,EX,EX,EX,N,5.13-5.15×3.15,"2,023.10"
1742847,ROUND,0.5,SI2,F,EX,EX,EX,N,5.05-5.08×3.17,"2,023.12"
1780932,ROUND,0.5,SI2,E,VG,EX,VG,F,5.08-5.12×3.09,"2,023.78"
1655856,ROUND,0.5,VS2,F,F,VG,GD,N,4.84-4.92×3.17,"1,967.65"
1666505,ROUND,0.5,VVS2,J,EX,EX,EX,N,5.11-5.14×3.11,"1,967.74"
1657249,ROUND,0.52,VS2,J,EX,EX,EX,N,5.12-5.14×3.21,"1,967.84"
1783305,ROUND,0.51,VS2,J,EX,EX,EX,N,5.16-5.19×3.11,"1,968.02"
1749651,ROUND,0.5,SI1,F,GD,EX,VG,N,4.90-4.99×3.16,"1,968.16"
1769145,ROUND,0.5,SI2,E,VG,EX,VG,N,4.90-4.95×3.20,"1,968.17"
1611269,ROUND,0.8,VVS2,N,EX,EX,EX,N,5.91-5.94×3.68,"1,968.35"
1756174,ROUND,0.5,SI2,F,VG,EX,VG,N,4.93-5.02×3.20,"1,985.94"
1768359,ROUND,0.5,SI2,D,VG,EX,VG,F,4.94-4.98×3.17,"1,985.97"
1646537,ROUND,0.7,VS2,L,VG,EX,VG,N,5.51-5.58×3.52,"1,986.00"
1630193,ROUND,0.9,SI1,N,VG,VG,VG,N,6.00-6.05×3.83,"1,986.00"
1757524,ROUND,0.55,VVS2,K,EX,EX,EX,N,5.20-5.23×3.27,"1,986.07"
1796825,ROUND,0.42,VVS2,D,EX,EX,EX,N,4.78-4.80×2.99,"1,986.32"
1767403,ROUND,0.7,SI1,L,EX,EX,EX,F,5.65-5.69×3.54,"2,023.84"
1592562,ROUND,0.71,I1,F,EX,EX,EX,N,5.66-5.70×3.54,"2,023.92"
1753698,ROUND,0.54,VS1,I,EX,EX,EX,ST,5.20-5.24×3.24,"2,024.48"
1779247,ROUND,0.5,SI2,D,VG,EX,VG,N,5.03-5.09×3.09,"2,024.69"
1635455,ROUND,0.5,SI1,E,VG,EX,VG,F,5.02-5.04×3.21,"2,024.71"
1658635,ROUND,0.5,SI1,E,GD,EX,VG,N,5.18-5.21×2.96,"2,024.71"
1643243,ROUND,0.5,SI1,E,VG,EX,GD,N,5.07-5.12×3.08,"2,024.71"
1781991,ROUND,0.5,IF,K,EX,EX,EX,N,5.14-5.17×3.07,"2,011.10"
1747607,ROUND,0.5,SI2,D,VG,VG,VG,N,5.01-5.07×3.16,"2,011.20"
1770757,ROUND,0.5,SI2,E,EX,EX,EX,F,5.15-5.17×3.10,"2,011.24"
1745738,ROUND,0.5,SI2,F,EX,EX,VG,N,5.05-5.10×3.13,"2,011.25"
1747621,ROUND,0.5,SI2,F,EX,VG,VG,N,5.17-5.20×3.08,"2,011.25"
1643063,ROUND,0.5,VS1,J,EX,EX,EX,N,5.05-5.08×3.17,"2,011.69"
1744469,ROUND,0.7,VS2,K,VG,VG,GD,F,5.64-5.70×3.46,"2,011.95"
1766274,ROUND,0.55,VS2,J,EX,EX,EX,N,5.23-5.25×3.28,"2,100.33"
1637124,ROUND,0.7,VS2,L,EX,EX,EX,F,5.64-5.68×3.54,"2,100.75"
1666827,ROUND,0.5,SI1,H,GD,VG,VG,N,4.89-4.97×3.22,"2,100.82"
1663896,ROUND,0.5,SI1,H,EX,VG,VG,F,5.03-5.08×3.16,"2,100.82"
1659843,ROUND,0.5,SI1,H,VG,EX,VG,F,5.17-5.22×3.07,"2,100.82"
1652378,ROUND,0.5,SI1,H,VG,EX,VG,F,4.92-4.99×3.16,"2,100.82"
1653501,ROUND,0.5,SI1,H,VG,EX,VG,F,5.06-5.10×3.10,"2,100.82"
1788753,ROUND,0.5,SI2,F,EX,EX,VG,N,5.07-5.12×3.09,"2,048.45"
1792834,ROUND,0.5,SI2,F,EX,EX,EX,N,5.14-5.17×3.12,"2,048.45"
1787260,ROUND,0.5,SI2,F,EX,EX,EX,N,5.04-5.07×3.20,"2,048.45"
1784572,ROUND,0.5,SI2,F,EX,EX,EX,N,5.03-5.06×3.16,"2,048.45"
1790519,ROUND,0.5,SI2,F,EX,EX,EX,F,5.08-5.11×3.18,"2,048.45"
1780581,ROUND,0.5,VVS2,J,EX,EX,EX,F,5.16-5.18×3.10,"2,048.45"
1780583,ROUND,0.5,VVS2,J,EX,EX,EX,F,5.07-5.09×3.13,"2,048.45"
1780580,ROUND,0.5,VVS2,J,EX,EX,EX,F,5.11-5.14×3.12,"2,048.45"
1655803,ROUND,0.5,VS1,J,EX,EX,EX,N,5.14-5.18×3.07,"2,048.87"
1661859,ROUND,0.7,VS1,L,VG,VG,VG,N,5.52-5.58×3.53,"2,093.68"
1778007,ROUND,0.5,VS2,I,EX,EX,EX,N,5.05-5.08×3.14,"2,093.99"
1758886,ROUND,0.5,SI2,D,EX,EX,EX,N,5.07-5.10×3.17,"2,094.03"
1764392,ROUND,0.5,SI1,I,EX,EX,EX,N,5.08-5.11×3.11,"2,094.06"
1787244,ROUND,0.5,SI2,E,EX,EX,EX,N,5.06-5.09×3.17,"2,094.76"
1788752,ROUND,0.5,SI2,F,EX,EX,EX,N,5.05-5.08×3.17,"2,092.25"
1780582,ROUND,0.5,VVS2,J,EX,EX,EX,N,5.19-5.22×3.06,"2,092.25"
